exp_id,client,segment,variation_pair,final_mean_control,final_mean_test,final_lift,final_ci_low,final_ci_high,final_pvalue,final_dt,days_tracked
7220.0,UG_WEB,Total,1 vs 2,0.06474056633763343,0.07094940187715548,9.590332446494026,-0.06200534544147818,0.07442301652052226,0.8584124853270213,2026-04-07,12
7229.0,UGT_ANDROID,Splashes,1 vs 2,0.04547980631659216,0.019346423376976774,-57.4615088676868,-0.048260034404760004,-0.004006731474470771,0.02061963276177425,2026-04-17,12
7229.0,UGT_ANDROID,Splashes,1 vs 3,0.04547980631659216,0.03176114183782431,-30.164298377328276,-0.03795348870763186,0.01051615975009616,0.2672225359007806,2026-04-17,12
7229.0,UGT_ANDROID,Splashes,1 vs 4,0.04547980631659216,0.03769319457358806,-17.12103101055501,-0.03202969525212179,0.016456471766113586,0.5290094177789519,2026-04-17,12
7229.0,UGT_ANDROID,Splashes,1 vs 5,0.04547980631659216,0.02369452861641803,-47.900990493502434,-0.04529822282041357,0.0017276674200653076,0.06937786625236697,2026-04-17,12
7229.0,UGT_ANDROID,Total,1 vs 2,0.31544137137285083,0.30784589903334075,-2.407887179304788,-0.08252736879861824,0.06733642411959807,0.8425195108761604,2026-04-17,12
7229.0,UGT_ANDROID,Total,1 vs 3,0.31544137137285083,0.26234409243966794,-16.8326934105362,-0.12529784209593847,0.019103284229572665,0.1494761581180392,2026-04-17,12
7229.0,UGT_ANDROID,Total,1 vs 4,0.31544137137285083,0.281021333552041,-10.911706879477592,-0.107141161802065,0.038301086160445336,0.35357285686687034,2026-04-17,12
7229.0,UGT_ANDROID,Total,1 vs 5,0.31544137137285083,0.27984080716152226,-11.285952776704358,-0.10909318104088428,0.03789205261822713,0.3424038365805333,2026-04-17,12
7229.0,UGT_IOS,Splashes,1 vs 2,0.10126386120557807,0.05460108637123875,-46.08038275333799,-0.07938076504223324,-0.013944784626445411,0.005184784749844358,2026-04-17,12
7229.0,UGT_IOS,Splashes,1 vs 3,0.10126386120557807,0.06024376542981394,-40.50812924512951,-0.07444404251459921,-0.0075961490369290535,0.01615484021916225,2026-04-17,12
7229.0,UGT_IOS,Splashes,1 vs 4,0.10126386120557807,0.057058251489159516,-43.65388519669,-0.07695541697061381,-0.01145580246222331,0.008155712588487761,2026-04-17,12
7229.0,UGT_IOS,Splashes,1 vs 5,0.10126386120557807,0.06891041419390273,-31.949647807714804,-0.06669320655375054,0.00198631253039986,0.06480601716571939,2026-04-17,12
7229.0,UGT_IOS,Total,1 vs 2,0.7835685326315976,0.7229838720409922,-7.731890455980049,-0.15821760101667937,0.037048279835468545,0.2238987164260955,2026-04-17,12
7229.0,UGT_IOS,Total,1 vs 3,0.7835685326315976,0.7191470063664033,-8.221556071022414,-0.1623883873151879,0.033545334784799125,0.19745278637075558,2026-04-17,12
7229.0,UGT_IOS,Total,1 vs 4,0.7835685326315976,0.8004269667872229,2.1514945347545527,-0.08410985265634549,0.117826720967596,0.7434784174440574,2026-04-17,12
7229.0,UGT_IOS,Total,1 vs 5,0.7835685326315976,0.8569927961331328,9.370496701155345,-0.029114765502894435,0.1759632925059648,0.16048120452908987,2026-04-17,12
7232.0,UG_WEB,Total,1 vs 2,0.04629570691119317,0.043024473465315044,-7.065954197768649,-0.03610075656769212,0.029558289675935864,0.8451606276387326,2026-04-09,3
7235.0,UG_WEB,Total,1 vs 2,13.92975099962941,10.069076858073364,-27.71531337249859,-5.872186886703348,-1.8491613964087446,0.00016873730843843852,2026-04-07,5
7238.0,UG_WEB,Total,1 vs 2,1.0687136425607386,1.0233706113360956,-4.2427671378833365,-0.4824267736881067,0.3917407112388206,0.838879843055388,2026-04-22,7
7241.0,UG_WEB,Total,1 vs 2,8.610602399428114,10.17016104832225,18.112073656980332,-0.3734012853780535,3.4925185831663246,0.11379890895276423,2026-04-29,22
7256.0,UGT_ANDROID,Official tabs,1 vs 2,0.044030442262560594,0.09378965606960492,113.01093345899673,-0.05498359113979633,0.15450201875388497,0.35180064718131443,2026-04-14,5
7256.0,UGT_ANDROID,Total,1 vs 2,0.2240608852916431,0.2322280121991106,3.6450480398829788,-0.1845975735883923,0.20093182740332724,0.9338193468369389,2026-04-14,5
7256.0,UGT_IOS,Official tabs,1 vs 2,0.181248782817646,0.20338303252665085,12.212081849550444,-0.07160605075000295,0.11587455016801264,0.6435129221754219,2026-04-14,5
7256.0,UGT_IOS,Total,1 vs 2,0.7364232590569653,0.7872853683580151,6.906640804118798,-0.13575079644691956,0.23747501504901922,0.5932058079957647,2026-04-14,5
