exp_id,client,segment,variation,metric,final_value,first_dt,final_dt,days_tracked
7568.0,UGT_IOS,Total,2.0,revenue,33854.05114027025,2026-06-19,2026-06-29,11
7568.0,UGT_IOS,Tour,1.0,members,14963.0,2026-06-19,2026-06-29,11
7568.0,UGT_IOS,Tour,1.0,revenue,22458.281896018983,2026-06-19,2026-06-29,11
7568.0,UGT_IOS,Tour,2.0,members,14972.0,2026-06-19,2026-06-29,11
7568.0,UGT_IOS,Tour,2.0,revenue,24631.01179311276,2026-06-19,2026-06-29,11
7577.0,UGT_ANDROID,Official tabs,1.0,members,5179.0,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Official tabs,1.0,revenue,137.69860329627988,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Official tabs,2.0,members,5144.0,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Official tabs,2.0,revenue,303.23157799243927,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Official tabs,3.0,members,5190.0,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Official tabs,3.0,revenue,411.6940353155136,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Total,1.0,members,5179.0,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Total,1.0,revenue,1113.912433914951,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Total,2.0,members,5144.0,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Total,2.0,revenue,1157.9391007572415,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Total,3.0,members,5190.0,2026-06-14,2026-06-19,6
7577.0,UGT_ANDROID,Total,3.0,revenue,993.5472131848335,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Official tabs,1.0,members,7575.0,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Official tabs,1.0,revenue,1184.9693790643923,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Official tabs,2.0,members,7623.0,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Official tabs,2.0,revenue,2374.816819344241,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Official tabs,3.0,members,7595.0,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Official tabs,3.0,revenue,1930.0853252947327,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Total,1.0,members,7575.0,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Total,1.0,revenue,4495.440057066035,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Total,2.0,members,7623.0,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Total,2.0,revenue,5472.218896835084,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Total,3.0,members,7595.0,2026-06-14,2026-06-19,6
7577.0,UGT_IOS,Total,3.0,revenue,5004.239739693221,2026-06-14,2026-06-19,6
7598.0,UG_WEB,Total,1.0,members,547495.0,2026-06-19,2026-06-25,7
7598.0,UG_WEB,Total,1.0,revenue,22263.440008163452,2026-06-19,2026-06-25,7
7598.0,UG_WEB,Total,2.0,members,546831.0,2026-06-19,2026-06-25,7
7598.0,UG_WEB,Total,2.0,revenue,19432.82001018524,2026-06-19,2026-06-25,7
7604.0,UGT_ANDROID,Post Post Decline,1.0,members,5078.0,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Post Post Decline,1.0,revenue,1898.7365390479565,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Post Post Decline,2.0,members,5127.0,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Post Post Decline,2.0,revenue,1671.4012483984231,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Total,1.0,members,5078.0,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Total,1.0,revenue,2691.5485387682916,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Total,2.0,members,5127.0,2026-07-02,2026-07-06,5
7604.0,UGT_ANDROID,Total,2.0,revenue,2292.1137644082314,2026-07-02,2026-07-06,5
7604.0,UGT_IOS,Post Post Decline,1.0,members,24093.0,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Post Post Decline,1.0,revenue,15749.308272946855,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Post Post Decline,2.0,members,24300.0,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Post Post Decline,2.0,revenue,13660.114168266715,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Total,1.0,members,24093.0,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Total,1.0,revenue,24033.06644839147,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Total,2.0,members,24300.0,2026-07-02,2026-07-21,20
7604.0,UGT_IOS,Total,2.0,revenue,26296.884508518644,2026-07-02,2026-07-21,20
7607.0,UGT_ANDROID,Floating Splash,1.0,members,65067.0,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Floating Splash,1.0,revenue,1045.951720484861,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Floating Splash,2.0,members,65538.0,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Floating Splash,2.0,revenue,93.46599922180175,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Floating Splash,3.0,members,65344.0,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Floating Splash,3.0,revenue,171.8699990272522,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Total,1.0,members,65067.0,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Total,1.0,revenue,7948.914570281736,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Total,2.0,members,65538.0,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Total,2.0,revenue,8029.04809923893,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Total,3.0,members,65344.0,2026-07-09,2026-07-13,5
7607.0,UGT_ANDROID,Total,3.0,revenue,8752.122966062547,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Floating Splash,1.0,members,24625.0,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Floating Splash,1.0,revenue,577.5022642443734,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Floating Splash,2.0,members,24856.0,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Floating Splash,2.0,revenue,75.69149980545043,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Floating Splash,3.0,members,24845.0,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Floating Splash,3.0,revenue,126.27341079711913,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Total,1.0,members,24625.0,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Total,1.0,revenue,9866.450327779465,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Total,2.0,members,24856.0,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Total,2.0,revenue,10448.81057063419,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Total,3.0,members,24845.0,2026-07-09,2026-07-13,5
7607.0,UGT_IOS,Total,3.0,revenue,10715.838030538318,2026-07-09,2026-07-13,5
7610.0,UGT_ANDROID,Total,1.0,members,3224.0,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Total,1.0,revenue,1196.373520886898,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Total,2.0,members,3140.0,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Total,2.0,revenue,1475.433493900299,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Tour,1.0,members,3224.0,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Tour,1.0,revenue,622.5740150451661,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Tour,2.0,members,3140.0,2026-06-19,2026-06-29,11
7610.0,UGT_ANDROID,Tour,2.0,revenue,1023.4084953308105,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Total,1.0,members,5374.0,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Total,1.0,revenue,3058.6000692367547,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Total,2.0,members,5291.0,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Total,2.0,revenue,3984.983375835419,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Tour,1.0,members,5374.0,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Tour,1.0,revenue,2302.0270631790154,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Tour,2.0,members,5291.0,2026-06-19,2026-06-29,11
7610.0,UGT_IOS,Tour,2.0,revenue,3328.744983577729,2026-06-19,2026-06-29,11
7622.0,UGT_ANDROID,Official tabs,1.0,members,18760.0,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Official tabs,1.0,revenue,998.8212575674057,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Official tabs,2.0,members,18572.0,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Official tabs,2.0,revenue,1395.4645439744,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Official tabs,3.0,members,18605.0,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Official tabs,3.0,revenue,1440.8028154373171,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Total,1.0,members,18760.0,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Total,1.0,revenue,5227.661615380445,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Total,2.0,members,18572.0,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Total,2.0,revenue,4989.738432417466,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Total,3.0,members,18605.0,2026-06-19,2026-07-06,18
7622.0,UGT_ANDROID,Total,3.0,revenue,5715.954661825301,2026-06-19,2026-07-06,18
7622.0,UGT_IOS,Official tabs,1.0,members,24685.0,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Official tabs,1.0,revenue,4122.558926062114,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Official tabs,2.0,members,24316.0,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Official tabs,2.0,revenue,6375.2211595050685,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Official tabs,3.0,members,24503.0,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Official tabs,3.0,revenue,5572.1439943254345,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Total,1.0,members,24685.0,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Total,1.0,revenue,16772.45507417616,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Total,2.0,members,24316.0,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Total,2.0,revenue,19769.942652072972,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Total,3.0,members,24503.0,2026-06-19,2026-07-10,22
7622.0,UGT_IOS,Total,3.0,revenue,18620.787117911346,2026-06-19,2026-07-10,22
7625.0,UG_WEB,Total,1.0,members,21622.0,2026-06-22,2026-07-03,12
7625.0,UG_WEB,Total,1.0,revenue,34232.500029563904,2026-06-22,2026-07-03,12
7625.0,UG_WEB,Total,2.0,members,21701.0,2026-06-22,2026-07-03,12
7625.0,UG_WEB,Total,2.0,revenue,36618.90003299713,2026-06-22,2026-07-03,12
7625.0,UG_WEB,US,1.0,members,6461.0,2026-06-22,2026-07-03,12
7625.0,UG_WEB,US,1.0,revenue,16534.930046081543,2026-06-22,2026-07-03,12
7625.0,UG_WEB,US,2.0,members,6356.0,2026-06-22,2026-07-03,12
7625.0,UG_WEB,US,2.0,revenue,17894.690017700195,2026-06-22,2026-07-03,12
7625.0,UG_WEB,not US,1.0,members,15175.0,2026-06-22,2026-07-03,12
7625.0,UG_WEB,not US,1.0,revenue,17697.56998348236,2026-06-22,2026-07-03,12
7625.0,UG_WEB,not US,2.0,members,15351.0,2026-06-22,2026-07-03,12
7625.0,UG_WEB,not US,2.0,revenue,18724.210015296936,2026-06-22,2026-07-03,12
7628.0,UG_WEB,Total,1.0,members,14477.0,2026-06-25,2026-07-02,8
7628.0,UG_WEB,Total,1.0,revenue,23370.630056381226,2026-06-25,2026-07-02,8
7628.0,UG_WEB,Total,2.0,members,14363.0,2026-06-25,2026-07-02,8
7628.0,UG_WEB,Total,2.0,revenue,22912.84006023407,2026-06-25,2026-07-02,8
7631.0,UGT_ANDROID,Interstitials,1.0,members,16414.0,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Interstitials,1.0,revenue,580.8089402973651,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Interstitials,2.0,members,16684.0,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Interstitials,2.0,revenue,745.2966017246247,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Total,1.0,members,16414.0,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Total,1.0,revenue,5059.028717721957,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Total,2.0,members,16684.0,2026-06-22,2026-06-30,9
7631.0,UGT_ANDROID,Total,2.0,revenue,4958.755979400873,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Interstitials,1.0,members,17618.0,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Interstitials,1.0,revenue,1322.159878351419,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Interstitials,2.0,members,17571.0,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Interstitials,2.0,revenue,1203.7085623279813,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Total,1.0,members,17618.0,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Total,1.0,revenue,10650.486492786964,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Total,2.0,members,17571.0,2026-06-22,2026-06-30,9
7631.0,UGT_IOS,Total,2.0,revenue,10338.824294292,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Interstitials,1.0,members,16377.0,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Interstitials,1.0,revenue,706.1970303538352,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Interstitials,2.0,members,16649.0,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Interstitials,2.0,revenue,389.38311224579815,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Total,1.0,members,16377.0,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Total,1.0,revenue,5866.9961099183065,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Total,2.0,members,16649.0,2026-06-22,2026-06-30,9
7634.0,UGT_ANDROID,Total,2.0,revenue,5062.5395617544655,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Interstitials,1.0,members,17515.0,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Interstitials,1.0,revenue,789.634949019692,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Interstitials,2.0,members,17410.0,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Interstitials,2.0,revenue,1080.6595462476291,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Total,1.0,members,17515.0,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Total,1.0,revenue,10621.70102360806,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Total,2.0,members,17410.0,2026-06-22,2026-06-30,9
7634.0,UGT_IOS,Total,2.0,revenue,11135.188441860924,2026-06-22,2026-06-30,9
7637.0,UG_WEB,Total,1.0,members,118464.0,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,1.0,revenue,4190.940008163452,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,2.0,members,118071.0,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,2.0,revenue,3990.9500045776367,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,3.0,members,118567.0,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,3.0,revenue,4085.9600009918213,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,4.0,members,118295.0,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,4.0,revenue,3628.8500185012817,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,5.0,members,118370.0,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,5.0,revenue,5882.5900049209595,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,6.0,members,118703.0,2026-06-26,2026-06-30,5
7637.0,UG_WEB,Total,6.0,revenue,3876.57000541687,2026-06-26,2026-06-30,5
7640.0,UGT_ANDROID,Total,1.0,members,5483.0,2026-07-07,2026-07-09,3
7640.0,UGT_ANDROID,Total,1.0,revenue,2155.4611740738155,2026-07-07,2026-07-09,3
7640.0,UGT_ANDROID,Total,2.0,members,5292.0,2026-07-07,2026-07-09,3
7640.0,UGT_ANDROID,Total,2.0,revenue,2306.6143630445013,2026-07-07,2026-07-09,3
7640.0,UGT_IOS,Total,1.0,members,2659.0,2026-07-07,2026-07-09,3
7640.0,UGT_IOS,Total,1.0,revenue,3699.0526799649488,2026-07-07,2026-07-09,3
7640.0,UGT_IOS,Total,2.0,members,2527.0,2026-07-07,2026-07-09,3
7640.0,UGT_IOS,Total,2.0,revenue,3639.0434110166916,2026-07-07,2026-07-09,3
7643.0,UG_WEB,Non US,1.0,members,4323.0,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Non US,1.0,revenue,1888.5199899673462,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Non US,2.0,members,4321.0,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Non US,2.0,revenue,2742.749984741211,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Total,1.0,members,6026.0,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Total,1.0,revenue,5018.87997341156,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Total,2.0,members,5986.0,2026-07-03,2026-07-09,7
7643.0,UG_WEB,Total,2.0,revenue,5193.399982452393,2026-07-03,2026-07-09,7
7643.0,UG_WEB,US,1.0,members,1706.0,2026-07-03,2026-07-09,7
7643.0,UG_WEB,US,1.0,revenue,3158.9199829101562,2026-07-03,2026-07-09,7
7643.0,UG_WEB,US,2.0,members,1668.0,2026-07-03,2026-07-09,7
7643.0,UG_WEB,US,2.0,revenue,2479.2499980926514,2026-07-03,2026-07-09,7
7679.0,UGT_ANDROID,Total,1.0,members,7415.0,2026-07-07,2026-07-13,7
7679.0,UGT_ANDROID,Total,1.0,revenue,1749.729845642694,2026-07-07,2026-07-13,7
7679.0,UGT_ANDROID,Total,2.0,members,7317.0,2026-07-07,2026-07-13,7
7679.0,UGT_ANDROID,Total,2.0,revenue,1530.109301029696,2026-07-07,2026-07-13,7
7679.0,UGT_IOS,Total,1.0,members,7684.0,2026-07-07,2026-07-13,7
7679.0,UGT_IOS,Total,1.0,revenue,3736.4859782981493,2026-07-07,2026-07-13,7
7679.0,UGT_IOS,Total,2.0,members,7724.0,2026-07-07,2026-07-13,7
7679.0,UGT_IOS,Total,2.0,revenue,3554.61261941543,2026-07-07,2026-07-13,7
7685.0,UG_WEB,Total,1.0,members,11608.0,2026-07-02,2026-07-13,12
7685.0,UG_WEB,Total,1.0,revenue,21631.08999824524,2026-07-02,2026-07-13,12
7685.0,UG_WEB,Total,2.0,members,11649.0,2026-07-02,2026-07-13,12
7685.0,UG_WEB,Total,2.0,revenue,23701.600052833557,2026-07-02,2026-07-13,12
7691.0,UGT_IOS,Total,1.0,members,577426.0,2026-07-14,2026-07-23,10
7691.0,UGT_IOS,Total,1.0,revenue,58332.027754465795,2026-07-14,2026-07-23,10
7691.0,UGT_IOS,Total,2.0,members,572143.0,2026-07-14,2026-07-23,10
7691.0,UGT_IOS,Total,2.0,revenue,56134.87319617185,2026-07-14,2026-07-23,10
7691.0,UGT_IOS,Total,3.0,members,1.0,2026-07-14,2026-07-23,10
7691.0,UGT_IOS,Total,3.0,revenue,0.0,2026-07-14,2026-07-23,10
7694.0,UG_WEB,Total,1.0,members,420.0,2026-07-10,2026-07-16,7
7694.0,UG_WEB,Total,1.0,revenue,2180.2999935150146,2026-07-10,2026-07-16,7
7694.0,UG_WEB,Total,2.0,members,430.0,2026-07-10,2026-07-16,7
7694.0,UG_WEB,Total,2.0,revenue,1990.8800010681152,2026-07-10,2026-07-16,7
7697.0,UGT_ANDROID,Total,1.0,members,8871.0,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Total,1.0,revenue,2583.5947372198107,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Total,2.0,members,8847.0,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Total,2.0,revenue,2185.639603026535,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Tour,1.0,members,8871.0,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Tour,1.0,revenue,1789.4965048313145,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Tour,2.0,members,8847.0,2026-07-07,2026-07-23,17
7697.0,UGT_ANDROID,Tour,2.0,revenue,1381.3520035505296,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Total,1.0,members,3242.0,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Total,1.0,revenue,3237.106376962573,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Total,2.0,members,3225.0,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Total,2.0,revenue,2584.752177706657,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Tour,1.0,members,3242.0,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Tour,1.0,revenue,2248.53300704956,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Tour,2.0,members,3225.0,2026-07-07,2026-07-23,17
7697.0,UGT_IOS,Tour,2.0,revenue,1686.916010093689,2026-07-07,2026-07-23,17
7712.0,UGT_ANDROID,Interstitials,1.0,members,6586.0,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Interstitials,1.0,revenue,262.31300662208065,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Interstitials,2.0,members,6621.0,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Interstitials,2.0,revenue,353.870558655262,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Total,1.0,members,6586.0,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Total,1.0,revenue,1352.0567199925506,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Total,2.0,members,6621.0,2026-07-13,2026-07-21,9
7712.0,UGT_ANDROID,Total,2.0,revenue,1251.053380715847,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Interstitials,1.0,members,7075.0,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Interstitials,1.0,revenue,341.45890976437687,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Interstitials,2.0,members,7043.0,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Interstitials,2.0,revenue,588.0799884796143,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Total,1.0,members,7075.0,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Total,1.0,revenue,3688.3834926629934,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Total,2.0,members,7043.0,2026-07-13,2026-07-21,9
7712.0,UGT_IOS,Total,2.0,revenue,3517.8221894025814,2026-07-13,2026-07-21,9
7718.0,UGT_IOS,Features,1.0,members,9539.0,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Features,1.0,revenue,4136.160223827269,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Features,2.0,members,9502.0,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Features,2.0,revenue,4179.777450448042,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Total,1.0,members,9538.0,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Total,1.0,revenue,19181.139335356653,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Total,2.0,members,9501.0,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Total,2.0,revenue,17197.686978871265,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Tour,1.0,members,9538.0,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Tour,1.0,revenue,13582.393923449503,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Tour,2.0,members,9501.0,2026-07-10,2026-07-13,4
7718.0,UGT_IOS,Tour,2.0,revenue,11882.703001475324,2026-07-10,2026-07-13,4
7745.0,UG_WEB,Total,1.0,members,18304.0,2026-07-13,2026-07-20,8
7745.0,UG_WEB,Total,1.0,revenue,25683.230058670044,2026-07-13,2026-07-20,8
7745.0,UG_WEB,Total,2.0,members,18259.0,2026-07-13,2026-07-20,8
7745.0,UG_WEB,Total,2.0,revenue,25633.440007209778,2026-07-13,2026-07-20,8
7763.0,UGT_ANDROID,Total,1.0,members,2533.0,2026-07-17,2026-07-24,8
7763.0,UGT_ANDROID,Total,1.0,revenue,341.4504339516163,2026-07-17,2026-07-24,8
7763.0,UGT_ANDROID,Total,2.0,members,2548.0,2026-07-17,2026-07-24,8
7763.0,UGT_ANDROID,Total,2.0,revenue,245.39293274879455,2026-07-17,2026-07-24,8
7763.0,UGT_IOS,Total,1.0,members,6155.0,2026-07-17,2026-07-24,8
7763.0,UGT_IOS,Total,1.0,revenue,2832.4176462327523,2026-07-17,2026-07-24,8
7763.0,UGT_IOS,Total,2.0,members,6419.0,2026-07-17,2026-07-24,8
7763.0,UGT_IOS,Total,2.0,revenue,2925.702425634105,2026-07-17,2026-07-24,8
